FPKM
GPC4	0.923398761287266
FAM220A	NA
P4HTM	NA
XAB2	1.4830589131787
SUZ12	NA
GRINA	0.0140958686845741
THBD	NA
FAM219B	NA
OPLAH	-0.107791037494926
APOLD1	NA
NMRK2	NA
GAK	-0.332584996240764
ZBTB7A	-0.315479668672442
DGKD	1.15563322842098
RCC2	-0.103428133328106
CYC1	1.56814613294297
PER1	0.235267607594736
FARSA	0.233172455223463
SAMD4B	-0.138851771646184
EDC3	NA
TOP2B	1.75153600021119
CALR	-4.0837498519004
GADD45GIP1	1.89968314061467
PTPN11	0.59108062641017
GEMIN4	NA
ZBTB18	2.89762252252758
SHARPIN	0.632496586371432
LSMEM2	NA
CDC42EP4	-1.50156832783562
CDH5	1.88911957417514
IL4R	-3.3420440785486
PUF60	-0.581357665881781
PSTK	NA
ZADH2	-1.5635743887215
TRNAU1AP	-1.99108051407596
MYLPF	NA
OAZ2	1.63211482010319
EXOSC5	0.383131386240923
CCDC66	NA
MCFD2	-3.39550912137888
DYNC1I2	0.0440876791073108
GAS1	NA
NRIP1	NA
PCGF5	NA
GPR157	NA
CUEDC1	NA
SCRIB	1.39118324252331
KCTD2	0.16205819085812
D2HGDH	-0.968078422250912
MRPL14	NA
ACTN2	NA
LSMEM1	NA
FKRP	NA
CAPZB	1.17807076645084
SLC25A42	0.406727096185429
EHMT1	-2.07541897522355
POLR2A	0.771998973599524
OGFOD3	-1.63381825221287
ACBD4	-3.38843400919472
SETD2	-0.337169709835552
FGFR1	NA
SIAH2	-1.08513738896714
LSM10	1.1308534015293
RFX7	NA
FBLN1	NA
SLC2A4	NA
ADO	NA
PRKAG1	2.4262601967669
IDH2	2.7656570577696
TMEM259	-0.838150943225896
IST1	1.26752497756999
CREB3L2	-1.08017001663782
TSEN54	-1.04533686879087
RGMA	NA
MOB2	0.746679728592534
ARAF	0.454524440176357
PHTF2	NA
CAV3	NA
LIMK2	-0.587451056207089
MFSD5	-0.25297331661842
CSF1R	-0.104061837972103
UBE2K	-0.562360850348546
TRAK1	2.52992077204482
TTC3	NA
ACBD3	1.15837871977858
RBM10	NA
C11orf54	-2.2154458119234
CEP63	NA
CNOT10	-1.31744774783545
MTA1	0.148415969442731
RBFOX1	NA
GAS6	NA
DDX41	-0.991793069377864
BCOR	NA
FHL3	NA
PSMG1	-1.59224965440819
MRPL54	-1.32383777199335
HMCES	1.11829326930741
TMEM50A	NA
TBL3	0.901910870257233
KREMEN1	NA
ZNF703	NA
TOB2	0.278511524062707
ITCH	-0.836583735290055
TBX1	NA
CRELD2	-1.425478218295
SNRNP35	0.261313215079343
SDF4	-2.38575264120527
IRAK1	0.52837040038357
CMSS1	NA
ENPP4	NA
MYH7B	NA
POU6F1	NA
TM2D3	-0.900201328286824
TSSC4	0.590494662550476
CSF1	0.103114546621159
PLA2G6	-0.545907664713692
COPB2	-1.55953597336794
TXNRD2	-1.94673283191341
FOXO4	2.95237381479883
PTP4A3	NA
HDDC3	-2.35131875944337
DHRS7C	NA
DUSP8	NA
XPOT	NA
MED12	-0.01320912911061
SEPT9	-1.93158717698967
ZBTB40	NA
ATL3	-2.13270160391451
TMED9	-1.20288587559081
RBM33	0.669022036516727
OSBPL6	NA
H1FX	NA
IMMP2L	NA
JAG2	NA
PTRHD1	NA
NOC4L	-0.54275509567172
XRCC5	1.40779389911923
DGAT1	-0.681263729818349
MAFF	NA
BRF1	-0.867836074558163
NELFA	-1.18158272095169
INTS5	-1.91479247182632
ADSSL1	2.66433039246314
FAF1	0.867547017523003
TNS1	3.23697942182296
TNFAIP2	1.47492162891599
PRMT3	NA
PRPF39	1.5983932817084
UBALD2	0.0273357929830854
CDNF	NA
CCDC137	0.0013304405080638
HGS	-0.322583789037165
TMEM179B	-0.525733556411964
CIC	-0.356951126858237
NR2F2	-0.804736921573831
P4HB	-3.63107906960284
PSMD13	2.33608142808353
PBX1	NA
ZFP36L1	-4.02889113674296
BRWD1	NA
SNAI3	NA
DRG1	2.52079043069359
ANKFY1	NA
SRL	NA
KCNQ5	NA
WDR53	NA
PCYT2	-3.32473991209251
LAMP1	-3.70256758786151
IRS2	-0.622056050097457
PGM1	1.25815745024988
RASA3	NA
LRCH3	NA
DDX1	1.75210342873654
C15orf41	NA
DNM2	-1.15144957796602
ANKRD46	-0.854106630689789
PIP5K1C	NA
BCL9L	-1.06928621612221
TOR3A	0.291394603059949
PPP1CC	0.626808267811169
BACE1	-1.23963149464008
RXRA	-2.44622751253466
ANKRD37	NA
KEAP1	0.797525452789221
TRDN	NA
TMEM222	-0.687978951706328
UBE2H	NA
ARAP1	-0.627881225233723
SLC35C2	-1.5382431748548
LYRM7	NA
TPCN1	0.845832290912008
HEXIM1	-1.40158630979541
POFUT2	-0.807656702601497
KANK3	NA
TEAD1	NA
MITF	NA
SMARCA2	0.100813973992326
FNBP1	0.0529867934941102
SESN1	6.14792736213959
CHP1	-0.0330357532727021
KCNJ11	NA
GJA4	0.014487260840004
SIRT7	-2.04478179253208
SBK2	NA
USP7	0.404518751143966
COL5A3	NA
NHEJ1	NA
SECISBP2	-1.01147933434323
SEMA4D	NA
MCRS1	NA
COX10	2.17015322349269
PEAR1	NA
EIF4EBP1	-0.110498912976495
CNOT4	NA
PSEN1	-1.5209550003592
CYHR1	-0.584408964294526
CLDND1	-0.53488907758944
ZC3H6	NA
LAMTOR4	NA
C19orf54	NA
AP4E1	NA
DUSP28	NA
NBR1	-0.572492249879064
RALGAPA2	NA
UROS	0.4503208707831
ZDHHC9	NA
DUPD1	NA
TMEM120B	NA
PRELP	-0.487540979214021
TMEM201	NA
OSTM1	-0.106003280528733
MSL1	0.963622508981472
NELFB	1.31909435611438
PCNP	1.94639334405017
APOD	NA
SF3B3	-0.340303859654976
S100A13	NA
MAOA	NA
MYBPC1	NA
TDRD7	-2.02545524299102
SPATS2L	-0.167515666355385
S100A4	NA
STK40	0.209273812864347
TMEM63A	-1.57635317148177
SUPT5H	-0.336427530063378
ATP2A1	NA
JMJD4	NA
LONP1	-1.90627590774428
ASB13	-0.611853426330639
PTPN1	1.5999858446029
EPHB4	-0.193991718222407
KIAA0141	0.0383852279238748
ZNF777	NA
NCOR2	1.16623869661138
ANAPC7	1.43886506000571
MYO18A	2.29225324750057
MAN2A2	0.201392668296744
LAMA2	NA
MKL1	NA
SEMA3F	NA
RABL6	0.937158091109894
ZKSCAN5	NA
ZNF512B	-0.144451567231983
TLE1	-0.153777826412353
C6orf106	0.452167171510702
ARID5A	NA
SMARCD3	NA
PDLIM7	NA
WDR70	NA
NOP9	-0.0569821437076855
AP2A1	0.522325645508237
ANXA4	-1.98467146615235
SERTAD1	NA
MAFG	-1.10904620380975
KIAA1671	0.733652625009581
IGF2R	1.30685205345416
STRADB	1.30086664249788
ELAC2	1.88287770804619
SND1	-4.00095736417863
TBC1D9B	-0.645816901328397
KANK2	0.878475690194996
GTF2E2	-1.40267054431963
LRP10	-2.12078824115594
PELI1	NA
MRPL21	0.279641537947792
FBXL22	NA
C5orf22	NA
HTT	NA
PDGFA	NA
RPF2	1.66768985007265
MIB2	0.81032618963604
ATG7	-1.29842543884879
RAB40C	-0.806595391558811
ENTPD6	NA
CDC42SE1	NA
PARVA	-2.68830841546411
PHF2	NA
SLC9A8	-0.2735791731261
MYO1C	0.346032001077882
MRPL22	-1.4363139996463
NKIRAS1	1.00177417355468
NRAP	NA
GEMIN5	NA
TEAD4	NA
MBP	NA
NFE2L1	6.4804432547163
ZNF335	NA
MAK16	-0.974830658709423
HIBCH	-1.18129689485795
ITGB5	-1.02240758891273
DDRGK1	-1.94893109526682
QRICH1	0.405157579436417
DDX42	1.67384573296249
XPO1	1.83578000749618
HELZ	NA
UCKL1	2.68968616808071
SDAD1	0.536289798114659
ASPH	0.0378839275244128
WWP2	-0.753372596779418
UVRAG	NA
ITSN2	NA
MGEA5	0.716197602905326
TXNRD1	-0.46388876295545
TPM2	NA
YTHDF2	0.707505782202171
LYRM2	NA
CCDC69	NA
NCOA6	NA
C6orf89	-0.642154630651583
SLC9A6	NA
ZCCHC6	-1.61425830355055
MT-CO2	0.521928037957686
ANKRD13B	NA
MT-CYB	0.982608693245057
PPP1R14C	NA
CTR9	-0.696319132896874
SMURF1	NA
CDC42BPB	-0.38561613950874
MT-ND2	NA
ZNF830	-0.199712544592331
TMEM184B	0.184640388364495
MTOR	-0.47055792775891
PLOD1	-0.509682695815731
ALPK2	NA
MT-CO1	1.18061708844619
FOXJ3	NA
CHAMP1	-0.023300587691514
DENND4B	2.09876086101138
MT-ND3	0.338204064431797
DUSP27	NA
RUSC2	0.40866394868578
R3HDM4	0.106084346616584
LTN1	NA
RUNDC1	NA
DCAF12	-1.07450117297779
SMC5	NA
SHISA4	NA
TOP1	-0.946014303331588
MAP3K3	0.0876287895758534
ATG9A	1.04379759643181
APRT	NA
PDS5B	NA
DMD	-0.336773685226863
NAGA	-1.19623537139051
SMG5	3.15337690584483
OXCT1	NA
TGM2	-1.01907910652441
STARD7	3.0312442015537
NOA1	NA
APLP2	-0.688000795134944
EIF3I	0.640969929747941
TXLNA	0.216843346479035
RAB10	2.27222738775109
HADHA	0.550421533974743
MAPRE3	1.96764532762148
CAD	-0.878623613382078
CD82	-3.0924106703586
SCAMP1	0.264468693415615
PREP	1.4613455055261
WDR47	NA
CPNE3	0.109237993171567
RRN3	NA
EPS15	0.960084268294897
CHERP	0.284369840692278
POMGNT1	1.22795745777148
B4GALT1	-1.70579762620246
CHMP5	NA
COX20	1.17921440926594
NFX1	0.0931225378055939
TATDN3	NA
DIMT1	NA
DDO	-0.20000574675471
IPO11	NA
GDI1	NA
EIF2AK1	0.092228553975458
GIGYF2	-0.583606327903359
EPDR1	NA
ZDHHC18	NA
TMEM57	-0.706723909175324
DAXX	-0.128683093415758
TCEA3	1.4468863873161
PFDN6	-0.107560277253245
RING1	-0.167264436812247
HSD17B8	-2.86600844038565
RXRB	0.759333397152357
BRD2	-0.970380879255619
COL5A2	NA
PBX2	0.0277784886503736
RNF5	0.629525645545574
AGPAT1	-0.363134596919888
ITPKC	NA
STK19	-1.36498250175334
DXO	NA
SKIV2L	-0.80481481191639
EHMT2	-1.01838857432449
NEU1	-0.153327618615309
VWA7	NA
ABHD16A	-0.460646637144671
CSNK2B	0.178334719428034
GPANK1	-0.778021892236417
C6orf47	NA
PRRC2A	-0.0191625279443655
NFKBIL1	NA
ZFAND6	NA
DHX16	-0.0867865011079655
C6orf136	-0.0653903496063113
MRPS18B	1.36256748285922
PPP1R10	-1.06165114565617
ABCF1	0.757690575048694
DDR1	NA
GNL1	-1.4863734966655
AKT1S1	-0.711164040379684
HUWE1	0.483209837207617
ATXN2	-1.29150350018886
DCTN1	0.536538750549947
LGR4	-1.86837445307806
NT5M	NA
TECPR1	-0.212949439192254
C15orf59	NA
NAP1L4	0.676363765127041
LCMT1	1.19247833381543
ACHE	NA
SRRT	-0.316871129738251
BAX	-1.46919143121213
PIGS	NA
ATXN7L3	-0.815801809228897
UIMC1	NA
MMP2	NA
OGFOD1	NA
ADD1	1.91897100206216
NID2	NA
GPX3	NA
SACM1L	-1.92858945104515
TSN	0.949407983515138
ANKIB1	NA
CNOT3	-1.19627814956812
PTPN4	NA
KHSRP	0.345710827399665
GNA11	1.05981243533243
EDEM2	NA
PDRG1	0.443282715010812
DOCK9	NA
ANKRD10	2.33450910534479
SCAF8	-0.286118186301693
DNLZ	-0.858468268594369
C3orf18	NA
ARL2	3.53547416950959
DNAJC9	NA
C8orf82	-0.835429326481389
TMX2	0.484343723210873
ATF6B	0.158091689186681
SLC35F6	-0.680343367152729
DDAH2	NA
GTF2H4	-0.447364289515603
EMP2	0.0560608757919855
CRLS1	-1.3519109315294
GANC	NA
ALG3	-1.40916926521196
FIS1	-0.0103300709130848
PLIN5	NA
SCN4A	NA
IFRD2	1.06714002692915
SMTNL1	NA
VPS16	-1.14165159894646
TMEM242	-0.876735063252426
XRN2	0.529157126693725
ESF1	NA
SLC8B1	-1.00024021364509
PXN	2.94516550492921
TRMT6	NA
ERP29	-3.57638245361325
NOS1	NA
VPS52	0.823155158638414
GRAMD1A	NA
SCAMP4	-0.0692441804587605
PROB1	NA
RGL2	0.717460882735803
DDX24	1.6282214049137
NECAP1	-1.62332074751432
GPATCH2L	NA
LTBP4	1.59806207291069
RNF103	-1.04691061376896
RBM14	-0.768714878336735
BLVRB	-2.44861603298383
TNFSF12	1.2137464840588
SPTLC1	NA
ARPC4	-2.41659469789991
CCNK	0.0422329336903259
PCBP4	2.83117754970552
